datetime,created_at,updated_at,timestamp,zone_name,carbon_intensity_avg,carbon_intensity_production_avg,carbon_intensity_discharge_avg,carbon_intensity_import_avg,carbon_rate_avg,total_production_avg,total_storage_avg,total_discharge_avg,total_import_avg,total_export_avg,total_consumption_avg,production_sources,power_origin_percent_fossil_avg,power_origin_percent_renewable_avg,power_production_percent_fossil_avg,power_production_percent_renewable_avg,power_production_nuclear_avg,power_production_geothermal_avg,power_production_biomass_avg,power_production_coal_avg,power_production_wind_avg,power_production_solar_avg,power_production_hydro_avg,power_production_gas_avg,power_production_oil_avg,power_production_unknown_avg,power_consumption_nuclear_avg,power_consumption_geothermal_avg,power_consumption_biomass_avg,power_consumption_coal_avg,power_consumption_wind_avg,power_consumption_solar_avg,power_consumption_hydro_avg,power_consumption_gas_avg,power_consumption_oil_avg,power_consumption_unknown_avg,power_consumption_battery_discharge_avg,power_consumption_hydro_discharge_avg,carbon_origin_percent_nuclear_avg,carbon_origin_percent_geothermal_avg,carbon_origin_percent_biomass_avg,carbon_origin_percent_coal_avg,carbon_origin_percent_wind_avg,carbon_origin_percent_solar_avg,carbon_origin_percent_hydro_avg,carbon_origin_percent_gas_avg,carbon_origin_percent_oil_avg,carbon_origin_percent_unknown_avg,carbon_origin_percent_battery_discharge_avg,carbon_origin_percent_hydro_discharge_avg,power_net_discharge_battery_avg,power_net_discharge_hydro_avg,power_net_import_BE_avg,carbon_intensity_exchange_BE_avg,power_net_import_FR_avg,carbon_intensity_exchange_FR_avg,power_net_import_GB-NIR_avg,carbon_intensity_exchange_GB-NIR_avg,power_net_import_GB-ORK_avg,carbon_intensity_exchange_GB-ORK_avg,power_net_import_IE_avg,carbon_intensity_exchange_IE_avg,power_net_import_NL_avg,carbon_intensity_exchange_NL_avg,power_net_import_NO-NO2_avg,carbon_intensity_exchange_NO-NO2_avg,latest_forecasted_wind_x_avg,latest_forecasted_wind_y_avg,latest_forecasted_solar_avg,latest_forecasted_temperature_avg,latest_forecasted_dewpoint_avg,latest_forecasted_precipitation_avg,latest_forecasted_price_avg,latest_forecasted_production_avg,latest_forecasted_consumption_avg,latest_forecasted_power_net_import_BE_avg,latest_forecasted_power_net_import_FR_avg,latest_forecasted_power_net_import_GB-NIR_avg,latest_forecasted_power_net_import_GB-ORK_avg,latest_forecasted_power_net_import_IE_avg,latest_forecasted_power_net_import_NL_avg,latest_forecasted_power_net_import_NO-NO2_avg,latest_forecasted_production_solar_avg,latest_forecasted_production_wind_avg
2018-07-08T04:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531022400,GB,266.07,272.12,,230.53,,18774.12,0,0,3199,0,21973.12,bmreports.com,49.14,12.24,50.9,11.62,7036.5,,1045,239.5,979.62,140,18,9289.5,0,26,8485.33,0.03,1114.68,450.77,1118.09,173.28,255.08,9872.08,90.92,383.88,0,28.99,,,,,,,,,,,,,,0,,,1698,25.77,145,523.3,,,504,534.89,852,408.85,,,2.31,0.8,0.8,288.08,286.14,0.08,45,19942,19325,,1700,,,326,867,,177,1257
2018-07-08T05:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531026000,GB,263.45,268.24,,234.72,,19712.62,0,0,3282.5,0,22995.12,bmreports.com,48.52,14.64,49.95,14.31,7041.5,,1040.5,263.5,977.12,789,18,9556.5,0,26.5,8469.31,0.02,1105.52,469.89,1095.71,868.19,270.24,10214.42,92.78,380.46,0,28.58,,,,,,,,,,,,,,0,,,1698,25.79,234.5,528.27,,,498,538.58,852,393.07,,,2.4,0.56,7.92,288.23,286.25,0.1,47,20786,20382,,1700,,,341,867,,775,1254
2018-07-08T06:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531029600,GB,256.12,262.31,297.65,211.31,,21332.79,0,96,3071.5,0,24500.29,bmreports.com,46.81,18.75,48.37,18.7,7052.5,,1037.5,283.5,969.79,1875,35.5,10052.5,0,26.5,8434.41,0.02,1097.97,450.12,1057.7,2036.99,294.57,10563.19,68.9,383.45,0,112.99,,,,,,,,,,,,,,96,,,1700,27.37,140.5,529.2,,,377,547.52,854,378,,,2.51,0.29,26.86,288.75,286.52,0.11,46,23143,22278,,1702,,,148,868,,1820,1258
2018-07-08T07:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531033200,GB,242.74,248.16,297.65,198.92,,23261,0,75.5,3022.75,0,26359.25,bmreports.com,44.15,23.98,45.53,24.18,7058,,1040,240.5,1224.5,3181.5,137,10353.5,0,26,8392.04,0.02,1100.62,408.99,1301.39,3456.85,394.28,10806.47,40.01,376.26,0,82.32,,,,,,,,,,,,,,75.5,,,1699,31.38,240.75,535.95,,,171,572.49,912,352.68,,,2.59,-0.01,230.91,289.23,286.67,0.01,48,25196,24930,,1702,,,-135,928,,3120,1364
2018-07-08T08:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531036800,GB,234.63,242.4,297.65,167.4,,25837.83,0,151,3140.75,0,29129.58,bmreports.com,42.33,28.85,44.13,29.11,6949,,1040,242,1414.83,4815,151,11199.5,0,26.5,8389.77,0.02,1104.05,384.99,1499.47,5224.02,428.74,11534.75,29.74,380.94,0,153.08,,,,,,,,,,,,,,151,,,1894,31.99,77.75,527.06,,,160,578.27,1009,328.65,,,2.65,-0.33,290.68,289.68,286.74,0.03,50,27661,27969,,1900,,,-171,1026,,4504,1511
2018-07-08T09:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531040400,GB,227.56,235.08,297.65,161.47,,27524.17,0,151.5,3298,90.5,30883.17,bmreports.com,40.73,32.4,42.51,32.75,6845,,1038.5,244,1579.17,6235,63.5,11493,0,26,8297.42,0.02,1101.67,396.09,1676.38,6728.61,347.99,11788.88,41.12,351.2,0,153.78,,,,,,,,,,,,,,151.5,,,1996,32.96,-90.5,300.93,,,244,575.15,1058,307.07,,,2.54,-0.68,348.33,290.03,286.7,0.05,55,28958,30042,,2000,,,-204,1076,,5799,1663
2018-07-08T10:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531044000,GB,220.95,228.98,297.65,145.49,,28543.71,0,151,3193,119.5,31768.21,bmreports.com,39.35,34.65,41.17,34.96,6848,,1042,243.5,1685.71,7100,54,11543.5,0,27,8262.15,0.02,1103.36,371.05,1797.76,7625.45,327.83,11766.37,24.04,338.12,0,152.06,,,,,,,,,,,,,,151,,,1997,35.13,-119.5,220.95,,,138,577.38,1058,297.58,,,2.68,-0.94,408.26,290.41,286.68,0.06,57,29981,31417,,2000,,,-97,1076,,6778,1774
2018-07-08T11:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531047600,GB,219.54,227.64,297.65,140.99,,29223.28,0,160,3176,232.75,32326.53,bmreports.com,39.34,34.9,41.2,35.15,6948.5,,1043,121.5,1711.78,7375,39,11958.5,0,26,8330.34,0.02,1097.74,239.7,1831.08,7877.16,313.81,12156.98,29.22,289.72,0,160.75,,,,,,,,,,,,,,160,,,1997,32.69,-232.75,219.54,,,178,574.87,1001,279.91,,,2.79,-1.21,463.11,290.69,286.66,0.08,59.7,30547,32110,,2000,,,-142,1016,,7299,1885
2018-07-08T12:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531051200,GB,211.05,218.91,297.65,134.72,,28996.48,0,151,3154,212.5,32088.98,bmreports.com,37.83,35.81,39.63,36.13,7063.5,,1038,0,1815.98,7490,36.5,11526.5,0,26,8460.19,0.02,1091.06,103.7,1952.7,7986.15,308.12,11719.27,26.5,289.96,0,151.3,,,,,,,,,,,,,,151,,,1997,30.7,-212.5,211.05,,,157,575.31,1000,273.28,,,2.87,-1.49,507.79,290.88,286.65,0.09,55,30694,31904,,2000,,,-132,1016,,7349,1987
2018-07-08T13:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531054800,GB,205.45,214.05,297.65,120.92,,28541.58,0,153,3073,269,31498.58,bmreports.com,36.67,36.45,38.61,36.75,7068.5,,1038,0,2029.58,7290,35.5,11054.5,0,25.5,8464.68,0.02,1090.27,92.72,2181.24,7755.66,303.18,11178.78,14.55,265.13,0,152.35,,,,,,,,,,,,,,153,,,1997,29.9,-269,205.45,,,76,565.66,1000,268.99,,,2.89,-1.78,737.95,291.01,286.65,0.02,49,30419,31241,,2000,,,-219,1016,,6970,2022
2018-07-08T14:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531058400,GB,208.68,218.59,297.65,110.53,,28056.17,0,180,2997,291.75,30941.42,bmreports.com,37.41,35.2,39.62,35.37,7061,,1040.5,0,2108.67,6620,40,11160,0,26,8474.7,0.02,1093.28,84.06,2277.67,7036.72,304.89,11240.52,3.42,247.74,0,178.4,,,,,,,,,,,,,,180,,,1997,28.79,-250.75,208.68,,,-41,208.68,1000,273.76,,,2.85,-2.04,725.98,291.08,286.65,0.03,45.11,30240,31085,,2000,,,-254,1016,,6313,2060
2018-07-08T15:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531062000,GB,222.33,232.63,297.65,123.3,,27992.17,0,164.5,3034,71.75,31118.92,bmreports.com,40.47,32.05,42.75,32.18,7058.5,,1076,0,2179.67,5555,86,12011,0,26,8552.09,0.02,1134.65,94.19,2385.91,5925.91,360.87,12211.75,9.91,279.24,0,164.38,,,,,,,,,,,,,,164.5,,,1998,29.01,-71.75,222.33,,,36,389.13,1000,294.92,,,2.9,-2.31,688.71,291.07,286.58,0.05,55.4,29962,31526,,2000,,,-119,1016,,5467,2074
2018-07-08T16:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531065600,GB,244.76,254.49,297.65,157.14,,27861.53,0,202.5,3208,19,31253.03,bmreports.com,45.28,27.39,47.49,27.35,7062,,1123,0,2017.53,4070,261.5,13301.5,0,26,8542.33,0.02,1181.11,127.62,2249.3,4340.62,573.56,13667.14,26.73,329.31,0,215.29,,,,,,,,,,,,,,202.5,,,1998,31.51,-19,380.17,,,152,554.98,1058,334.89,,,2.79,-2.54,658.6,290.99,286.53,0.06,54,30526,31901,,2000,,,-197,1076,,4459,1973
2018-07-08T17:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531069200,GB,269.43,279.02,297.65,187.74,,27669.49,0,332.5,3338,15.5,31324.49,bmreports.com,50.32,22.5,52.56,22.19,7069.5,,1204.5,0,1837.99,2535,305.5,14691,0,26,8514.55,0.02,1259.93,165.75,2078.93,2690.52,641.87,15172.13,44.8,379.83,0,376.15,,,,,,,,,,,,,,332.5,,,1998,35.85,-15.5,388.33,,,282,549.53,1058,368.52,,,2.68,-2.71,618.02,290.78,286.49,0.08,71.96,29749,31925,,2000,,,-267,1076,,3351,1821
2018-07-08T18:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531072800,GB,289.77,301.11,297.65,197.6,,27067.38,0,490,3383.25,0,30940.63,bmreports.com,54.27,18.51,56.78,17.99,6954,,1366.5,0,1534.38,1265,303,15617.5,0,27,8422.4,0.02,1423.87,173.99,1765.3,1339.15,651.87,16172.14,30.32,413.79,0,547.76,,,,,,,,,,,,,,490,,,1998,37.75,166.25,523.69,,,161,550.61,1058,394.61,,,2.56,-2.8,571.01,290.51,286.5,0.09,73.29,28913,31242,,2000,,,-34,1076,,2194,1679
2018-07-08T19:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531076400,GB,305.76,318.34,297.65,213.18,,25743.25,0,515.5,3508,0,29766.75,bmreports.com,57.18,14.81,59.9,14.04,6837,,1620.5,0,958.75,399.5,210.5,15690.5,0,26.5,8335.92,0.02,1679.62,201.57,1173.66,428.34,584.81,16342.62,36.01,429.46,0,554.71,,,,,,,,,,,,,,515.5,,,1997,38.54,292,530.34,,,161,543.25,1058,405.83,,,2.39,-2.87,209.09,290.03,286.44,0.01,75,27635,30261,,2000,,,97,1076,,1119,1469
2018-07-08T20:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531080000,GB,307.13,317.35,297.65,235.98,,25677.49,0,218.5,3675.5,0,29571.49,bmreports.com,57.82,14.03,60.27,13.31,6839.5,,1680.5,0,1120.99,292.5,140,15578,0,26,8321.82,0.02,1737.87,256.42,1340.69,302.15,507.7,16344.49,64.74,430.82,0,264.77,,,,,,,,,,,,,,218.5,,,1998,37.98,295.5,539.08,,,381,551.13,1001,421.91,,,2.15,-2.94,150.3,289.31,286.14,0.02,74.8,26720,28942,,2000,,,46,1016,,363,1332
2018-07-08T21:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531083600,GB,308.09,320.03,297.65,218.33,,25261.69,0,251.5,3326.75,0,28839.94,bmreports.com,57.98,13.11,60.73,12.26,6889.5,,1693,0,1081.19,4.5,99,15467.5,0,27,8334.37,0.01,1739.45,220.44,1291.21,4.5,443.37,16147.81,74.63,279.62,0,304.52,,,,,,,,,,,,,,251.5,,,1998,38.03,235.75,538.48,,,486,544.26,607,426.43,,,2.03,-2.87,104.17,288.74,285.88,0.03,64,26317,28231,,2000,,,61,610,,49,1247
2018-07-08T22:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531087200,GB,290.32,300.77,297.65,221.85,,23013.84,0,73.5,3448,0,26535.34,bmreports.com,54.31,13.3,56.72,12.66,7060.5,,1714,0,1036.84,0,93,13082.5,0,27,8587.66,0.01,1760.82,212.01,1262.83,0,394.98,13844.21,82.03,284.95,0,105.85,,,,,,,,,,,,,,73.5,,,1997,30.5,284,517.75,,,504,542.25,663,427.89,,,1.89,-2.94,78.03,288.36,285.62,0.03,64.84,22145,25061,,2000,,,296,671,,0,1219
2018-07-08T23:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531090800,GB,276.85,282.53,297.65,242.44,,20842.09,0,68.5,3468.5,0,24379.09,bmreports.com,51.11,13.9,52.6,13.56,7075,,1723.5,0,1023.09,0,21,10972.5,0,27,8529.12,0.02,1776.99,220.06,1250.73,0,272.95,11819.89,84.51,335.64,0,89.19,,,,,,,,,,,,,,68.5,,,1801,29.97,277.5,524.57,,,504,526.11,886,424.63,,,1.73,-3.02,62.24,288.09,285.39,0.04,53.6,20594,22107,,1802,,,477,904,,0,1211
2018-07-09T00:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531094400,GB,271.12,278.11,,228.24,,20258.45,0,0,3304,0,23562.45,bmreports.com,50.01,13.7,51.74,13.24,7093.5,,1721.5,0,941.95,0,19,10455.5,0,27,8550.81,0.02,1777.95,188.05,1159.97,0,263.59,11190.42,83.74,320.5,0,27.4,,,,,,,,,,,,,,0,,,1800,30.12,112,522.94,,,504,512.93,888,431.17,,,1.56,-3.02,51.89,287.85,285.19,0.04,51.94,20780,21211,,1802,,,435,904,,0,1460
2018-07-09T01:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531098000,GB,271.19,275.76,,243.14,,20070.71,0,0,3271.75,0,23342.46,bmreports.com,49.96,13.8,51.21,13.45,7093,,1722.5,0,955.71,1.5,19,10252,0,27,8457.32,0.02,1774.73,191.31,1161.47,1.5,255.7,11050.61,91.74,329.46,0,28.61,,,,,,,,,,,,,,0,,,1702,30.57,225.75,516.78,,,504,517.76,840,435.7,,,1.44,-2.96,0,287.61,285.01,0,48.9,20738,20614,,1704,,,437,854,,0,1439
2018-07-09T02:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531101600,GB,268.82,273.18,,242.03,,19888.8,0,0,3235,0,23123.8,bmreports.com,49.45,13.97,50.64,13.73,7086.5,,1724,0,988.3,1,18,10044.5,0,26.5,8457.05,0.02,1775.79,184.63,1185.52,1,240.38,10826.76,90.75,333.25,0,28.64,,,,,,,,,,,,,,0,,,1702,32.52,189,519.92,,,504,523.95,840,434.86,,,1.37,-2.88,0,287.44,284.88,0.01,48.56,20737,20256,,1704,,,367,854,,0,1450
2018-07-09T03:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531105200,GB,267.1,271,,243.43,,19718.13,0,0,3249,0,22967.13,bmreports.com,49.09,14.11,50.16,13.88,7091.5,,1719,0,998.63,1,18,9863.5,0,26.5,8452.1,0.02,1768.17,181.72,1194.27,1.74,247.55,10652.93,89.94,350.38,0,28.31,,,,,,,,,,,,,,0,,,1701,34.65,190,510.15,,,504,522.57,854,435.21,,,1.67,-2.64,0,287.37,284.63,0.02,48.36,20861,20053,,1704,,,338,868,,4,1527
2018-07-09T04:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531108800,GB,264.18,267.19,,247.99,,19763.76,0,0,3629,0,23392.76,bmreports.com,48.47,15.13,49.21,15.06,7058.5,,1771.5,0,1094.26,94.5,18,9700.5,0,26.5,8512.62,0.01,1814.28,170.71,1283.04,115.33,286.63,10626.91,93.8,448.86,0,40.56,,,,,,,,,,,,,,0,,,1896,39.24,279,509.67,,,504,526.88,950,439.82,,,1.7,-2.69,0.81,287.29,284.58,0.02,48.69,21612,21189,,1901,,,366,967,,149,1608
2018-07-09T05:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531112400,GB,274.17,278.15,,251.55,,22256.34,0,0,3686.75,0,25943.09,bmreports.com,50.36,17.61,51.21,17.79,6877,,2030.5,0,1262.34,657.5,18,11384,0,27,8292.29,0.01,2070.13,176.41,1420.99,704.29,300.52,12350.78,83.91,464.53,0,79.24,,,,,,,,,,,,,,0,,,1922,45.39,298.75,521.02,,,467,538.76,999,433.59,,,1.71,-2.76,7.59,287.42,284.68,0.03,56,23979,26071,,1925,,,289,1016,,649,1683
2018-07-09T06:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531116000,GB,296.29,306.88,297.65,198.56,,28237.77,0,243.5,3010.5,0,31491.77,bmreports.com,55.03,18.81,57.12,18.72,6862,,2230,0,1221.77,1610,32,16255.5,0,26.5,8221.11,0.01,2262.99,107.94,1323.54,1690.62,335.17,16908.58,40.53,283.52,0,317.77,,,,,,,,,,,,,,243.5,,,1921,47.63,237.5,524.12,,,204,554.69,648,416.03,,,1.67,-2.85,25.62,287.85,284.9,0.04,49.91,31214,31630,,1925,,,41,650,,1494,1746
2018-07-09T07:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531119600,GB,298.95,310.81,297.65,178.23,,31580.14,0,258.5,3092.5,43,34888.14,bmreports.com,55.76,20.6,58.04,20.45,6846.5,,2340,0,1115.14,2724.5,79,18448.5,0,26.5,8245.99,0.01,2374.3,66.71,1213.84,2892.53,400.24,18958.44,3.21,422.18,0,310.69,,,,,,,,,,,,,,258.5,,,1996,47.56,45.5,480.75,,,-43,298.95,1051,403.82,,,1.57,-2.94,222.5,288.26,285.03,0.01,66.8,32819,34115,,2000,,,-59,1076,,2542,1767
2018-07-09T08:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531123200,GB,290.68,303,297.65,143.69,,32767.18,0,690.5,2785,255,35987.68,bmreports.com,53.31,23.85,55.62,23.79,6889,,2271.5,0,541.18,4195,265.5,18578,0,27,8219.2,0.01,2289.25,36.6,638.26,4376.34,556.77,18829.9,1.96,313.77,0,725.63,,,,,,,,,,,,,,690.5,,,1996,46.05,-159,290.68,,,-96,290.68,789,390.69,,,1.48,-2.98,278.18,288.64,285.12,0.02,72,34211,35312,,2000,,,-217,796,,3662,1832
2018-07-09T09:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531126800,GB,275.77,285.09,297.65,162.13,,34126.29,0,467.5,2891,318.75,37166.04,bmreports.com,50.56,27.15,52.32,27.29,7053.5,,2241.5,0,1232.29,5215,286,18071,0,27,8285.55,0.01,2256.46,41.68,1346.29,5433.82,555.32,18361.67,1.8,382.34,0,501.11,,,,,,,,,,,,,,467.5,,,1883,44.69,-185.75,275.77,,,-133,275.77,1008,381.53,,,1.37,-2.96,304.47,288.77,285.08,0.04,62,35354,35943,,1885,,,-265,1026,,4701,1941
2018-07-09T10:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531130400,GB,274.41,281.72,297.65,175.06,,35063.5,0,400,2676,317.5,37822,bmreports.com,50.35,28.15,51.72,28.32,7076.5,,2239,0,1338,5935,132.5,18316,0,26.5,8133.43,0.01,2251.04,39.08,1451.56,6139.03,367.97,18616.95,1.47,385.95,0,435.5,,,,,,,,,,,,,,400,,,1642,46.08,-221.5,274.41,,,-96,274.41,1034,379.87,,,1.42,-2.96,355.91,289.11,285.14,0.06,64.8,36024,36736,,1985,,,-280,1051,,5461,2116
2018-07-09T11:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531134000,GB,270.77,280.1,297.65,155.28,,35573.46,0,355,2958,357.25,38529.21,bmreports.com,49.7,28.65,51.47,28.82,7081.5,,2247.5,0,1502.96,6145,104.5,18465,0,27,8343.95,0.01,2260.47,33.81,1632.5,6360.9,384.76,18747.17,1.81,364.41,0,399.41,,,,,,,,,,,,,,355,,,1983,46.59,-217.25,270.77,,,-140,270.77,975,376.33,,,1.48,-2.98,402.95,289.38,285.21,0.07,66,36590,37156,,1985,,,-280,991,,5870,2235
2018-07-09T12:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531137600,GB,269.42,277.21,297.65,167.44,,35281.26,0,202,2749,419.25,37813.01,bmreports.com,49.65,28.69,51.12,28.92,7085,,2228,0,1793.76,5945,91.5,18111,0,27,8192.71,0.01,2234.3,36.54,1923.06,6125.39,331.12,18359.32,1.72,375.9,0,232.95,,,,,,,,,,,,,,202,,,1749,48.46,-289.25,269.42,,,-130,269.42,1000,375.54,,,1.53,-3.04,443.08,289.57,285.28,0.09,56.8,36931,37314,,1753,,,-261,1016,,6062,2337
2018-07-09T13:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531141200,GB,261.85,268.95,297.65,165.18,,36041.31,0,243,2748,496.75,38535.56,bmreports.com,47.9,30.8,49.26,31.18,7095.5,,2240,0,1906.81,6874,54,17849,0,22,8208.9,0.01,2243.84,48.02,2062.05,7013.54,287.9,18061.49,1.7,344.32,0,263.79,,,,,,,,,,,,,,243,,,1748,49.51,-279.75,261.85,,,-217,261.85,1000,367.37,,,1.55,-3.09,657.73,289.66,285.32,0.02,52.8,36975,37088,,1753,,,-280,1016,,6020,2552
2018-07-09T14:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531144800,GB,271.12,279.56,297.65,163.44,,34617.05,0,151,2748,551.25,36964.8,bmreports.com,50.12,27.7,51.76,27.84,7092.5,,2215,0,2023.55,5255,35,17971,0,25,8199.82,0.01,2215.57,55.06,2205.55,5386.7,261.57,18149.31,1.7,321.37,0,168.16,,,,,,,,,,,,,,151,,,1748,51.7,-321.25,271.12,,,-230,271.12,1000,358.77,,,1.57,-3.17,655.23,289.75,285.38,0.04,53.7,36789,36871,,1753,,,-387,1016,,5648,2863
2018-07-09T15:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531148400,GB,276.94,285.74,297.65,163.1,,34846.51,0,283,2747,335.25,37541.26,bmreports.com,51.23,26.8,52.96,26.91,7073,,2257.5,0,2322.51,4555,34.5,18577,0,27,8244.98,0.01,2271.47,62.02,2537.67,4685.7,267.89,18855.27,1.72,314.86,0,299.67,,,,,,,,,,,,,,283,,,1747,50.98,-261.25,276.94,,,-74,276.94,1000,358.99,,,1.57,-3.2,613.33,289.72,285.4,0.07,62,36380,37489,,1753,,,-382,1016,,4986,3387
2018-07-09T16:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531152000,GB,281.92,293.31,297.65,138.23,,34593.1,0,212.5,2768,385,37188.6,bmreports.com,52.53,24.88,54.78,24.88,7079.5,,2289,0,2581.1,3450,126.5,19040,0,27,8401.37,0.01,2299.7,54.72,2770.1,3541.93,405.48,19206.69,1.98,269.64,0,236.98,,,,,,,,,,,,,,212.5,,,1996,50.88,-189,281.92,,,-196,281.92,772,364.08,,,1.51,-3.34,586.94,289.63,285.47,0.09,73.4,36228,37679,,2000,,,-151,780,,4101,3857
2018-07-09T17:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531155600,GB,285.69,297.48,297.65,141.59,,33599.51,0,151,2765,268.25,36247.26,bmreports.com,53.5,23.42,55.85,23.37,7014.5,,2304,0,2884.51,2270,280,18820,0,26.5,8365.24,0.01,2321.15,54.18,3076.02,2325.32,584.5,19064.84,1.83,271.79,0,182.38,,,,,,,,,,,,,,151,,,1996,52.58,-149.25,285.69,,,-119,285.69,769,372.63,,,1.42,-3.47,550.33,289.45,285.51,0.1,75.1,35557,36846,,2000,,,-207,780,,3061,4152
2018-07-09T18:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531159200,GB,289.12,301.4,297.65,149.86,,31990.59,0,291.5,2844,108.25,35017.84,bmreports.com,54.03,22.23,56.45,22.21,6887.5,,2303.5,0,3098.59,1185.5,292.5,18196,0,27,8310.71,0.01,2332.89,60.28,3304.13,1217.12,604.55,18564.57,7.18,288.61,0,327.79,,,,,,,,,,,,,,291.5,,,1996,50.26,-108.25,289.12,,,32,536.52,816,378.38,,,1.28,-3.57,506.01,289.21,285.54,0.12,66,34493,35954,,2000,,,-90,830,,1984,4321
2018-07-09T19:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531162800,GB,298.71,311.1,297.65,175.58,,30189.34,0,374.5,3019,44.25,33538.59,bmreports.com,55.81,19.38,58.25,19.31,6855,,2304,0,2645.84,352,229.5,17776,0,27,8317.95,0.01,2335.63,88.75,2864.17,366.53,533.31,18290.26,35.58,303.74,0,402.67,,,,,,,,,,,,,,374.5,,,1996,50.86,-44.25,341.38,,,207,531.75,816,384.1,,,1.11,-3.64,171.59,288.85,285.53,0.01,52.44,33189,33648,,2000,,,-40,830,,1012,4201
2018-07-09T20:00:00+00:00,2021-06-17T09:20:02.179572+00:00,2021-06-17T09:20:02.179572+00:00,1531166400,GB,299.87,312.5,297.65,184.31,,28651.32,0,246.5,3125.25,0,32023.07,bmreports.com,56.11,17.85,58.66,17.56,6870.5,,2305,0,2446.32,17.5,60.5,16924.5,0,27,8336.18,0.01,2341.42,112.49,2698.39,25.32,367.45,17532.67,35.08,289.08,0,284.97,,,,,,,,,,,,,,246.5,,,1996,49.98,198.25,466.32,,,172,521.34,759,387.64,,,0.91,-3.67,122.27,288.32,285.41,0.04,56.7,31578,32092,,2000,,,20,770,,333,3975
